"gender","age","daily_meals","physical_activity","height_cm","weight_kg","bmr","carbs","actual_protein","fats","actual_calories","activity_factor","ideal_calories","ideal_protein","calorie_gap","protein_gap"
"male","29","2","0","165","85.0","1741.25","261.19","104.48","69.65","2089.5","1.2","2089.5","68.0","0.0","36.48"
"female","41","2","1","152","63.0","1214.0","208.66","83.46","55.64","1669.25","1.38","1675.32","50.4","-6.07","33.06"
"male","22","2","4","170","76.0","1717.5","407.91","163.16","108.78","3263.25","1.9","3263.25","60.8","0.0","102.36"
"male","22","3","0","152","98.0","1825.0","273.75","109.5","73.0","2190.0","1.2","2190.0","78.4","0.0","31.1"
"male","55","2","0","165","42.0","1181.25","177.19","70.88","47.25","1417.5","1.2","1417.5","33.6","0.0","37.28"
"male","23","2","0","165","65.0","1571.25","235.69","94.28","62.85","1885.5","1.2","1885.5","52.0","0.0","42.28"
"female","21","3","0","152","55.0","1234.0","185.1","74.04","49.36","1480.8","1.2","1480.8","44.0","0.0","30.04"
"female","22","4","0","160","47.0","1199.0","179.85","71.94","47.96","1438.8","1.2","1438.8","37.6","0.0","34.34"
"female","24","3","4","160","53.0","1249.0","296.64","118.66","79.1","2373.1","1.9","2373.1","42.4","0.0","76.26"
"male","22","4","0","185","84.0","1891.25","283.69","113.48","75.65","2269.5","1.2","2269.5","67.2","0.0","46.28"
"female","23","3","0","160","77.0","1494.0","224.1","89.64","59.76","1792.8","1.2","1792.8","61.6","0.0","28.04"
"male","29","3","1","165","84.0","1731.25","297.56","119.02","79.35","2380.47","1.38","2389.13","67.2","-8.66","51.82"
"male","22","2","2","163","58.0","1493.75","289.41","115.77","77.18","2315.31","1.55","2315.31","46.4","0.0","69.37"
"female","28","3","0","152","55.0","1199.0","179.85","71.94","47.96","1438.8","1.2","1438.8","44.0","0.0","27.94"
"male","23","3","0","178","83.0","1832.5","274.88","109.95","73.3","2199.0","1.2","2199.0","66.4","0.0","43.55"
"female","21","2","2","155","53.0","1232.75","238.84","95.54","63.69","1910.76","1.55","1910.76","42.4","0.0","53.14"
"female","24","3","0","155","78.0","1467.75","220.16","88.06","58.71","1761.3","1.2","1761.3","62.4","0.0","25.66"
"male","21","3","0","168","79.0","1740.0","261.0","104.4","69.6","2088.0","1.2","2088.0","63.2","0.0","41.2"
"male","24","3","0","168","84.0","1775.0","266.25","106.5","71.0","2130.0","1.2","2130.0","67.2","0.0","39.3"
"male","23","3","0","160","112.0","2010.0","301.5","120.6","80.4","2412.0","1.2","2412.0","89.6","0.0","31.0"
"male","22","2","0","168","90.0","1845.0","276.75","110.7","73.8","2214.0","1.2","2214.0","72.0","0.0","38.7"
"male","23","3","0","168","60.0","1540.0","231.0","92.4","61.6","1848.0","1.2","1848.0","48.0","0.0","44.4"
"female","28","3","0","173","55.0","1330.25","199.54","79.82","53.21","1596.3","1.2","1596.3","44.0","0.0","35.82"
"male","25","2","0","165","50.0","1411.25","211.69","84.68","56.45","1693.5","1.2","1693.5","40.0","0.0","44.68"
"male","17","2","3","175","80.0","1813.75","391.09","156.44","104.29","3128.72","1.73","3137.79","64.0","-9.07","92.44"
"male","24","2","4","183","74.0","1768.75","420.08","168.03","112.02","3360.62","1.9","3360.63","59.2","-0.01","108.83"
"male","29","2","1","168","94.0","1850.0","317.97","127.19","84.79","2543.76","1.38","2553.0","75.2","-9.24","51.99"
"female","22","3","0","160","55.0","1279.0","191.85","76.74","51.16","1534.8","1.2","1534.8","44.0","0.0","32.74"
"female","43","3","0","157","110.0","1705.25","255.79","102.32","68.21","2046.3","1.2","2046.3","88.0","0.0","14.32"
"female","50","3","0","165","110.0","1720.25","258.04","103.22","68.81","2064.3","1.2","2064.3","88.0","0.0","15.22"
"female","28","3","4","152","52.0","1169.0","277.64","111.06","74.04","2221.1","1.9","2221.1","41.6","0.0","69.46"
"female","21","2","0","157","45.0","1165.25","174.79","69.92","46.61","1398.3","1.2","1398.3","36.0","0.0","33.92"
"female","23","3","0","157","50.0","1205.25","180.79","72.32","48.21","1446.3","1.2","1446.3","40.0","0.0","32.32"
"male","28","3","0","152","81.0","1625.0","243.75","97.5","65.0","1950.0","1.2","1950.0","64.8","0.0","32.7"
"female","48","3","0","142","80.0","1286.5","192.98","77.19","51.46","1543.8","1.2","1543.8","64.0","0.0","13.19"
"male","23","3","0","163","102.0","1928.75","289.31","115.72","77.15","2314.5","1.2","2314.5","81.6","0.0","34.12"
"male","25","3","0","163","109.0","1988.75","298.31","119.32","79.55","2386.5","1.2","2386.5","87.2","0.0","32.12"
"male","32","3","0","168","50.0","1395.0","209.25","83.7","55.8","1674.0","1.2","1674.0","40.0","0.0","43.7"
"female","56","2","0","152","72.0","1229.0","184.35","73.74","49.16","1474.8","1.2","1474.8","57.6","0.0","16.14"
"female","22","3","0","160","58.0","1309.0","196.35","78.54","52.36","1570.8","1.2","1570.8","46.4","0.0","32.14"
"female","23","3","0","163","68.0","1422.75","213.41","85.36","56.91","1707.3","1.2","1707.3","54.4","0.0","30.96"
"male","48","3","0","160","90.0","1665.0","249.75","99.9","66.6","1998.0","1.2","1998.0","72.0","0.0","27.9"
"male","21","3","0","152","95.0","1800.0","270.0","108.0","72.0","2160.0","1.2","2160.0","76.0","0.0","32.0"
"female","29","3","0","145","95.0","1550.25","232.54","93.02","62.01","1860.3","1.2","1860.3","76.0","0.0","17.02"
"male","23","3","0","157","74.0","1611.25","241.69","96.68","64.45","1933.5","1.2","1933.5","59.2","0.0","37.48"
"male","23","3","1","173","76.0","1731.25","297.56","119.02","79.35","2380.47","1.38","2389.13","60.8","-8.66","58.22"
"male","48","3","0","173","82.0","1666.25","249.94","99.98","66.65","1999.5","1.2","1999.5","65.6","0.0","34.38"
"male","28","4","0","155","85.0","1683.75","252.56","101.02","67.35","2020.5","1.2","2020.5","68.0","0.0","33.02"
"male","25","4","0","157","88.0","1741.25","261.19","104.48","69.65","2089.5","1.2","2089.5","70.4","0.0","34.08"
"male","22","3","0","180","138.0","2400.0","360.0","144.0","96.0","2880.0","1.2","2880.0","110.4","0.0","33.6"
"male","62","3","0","165","96.0","1686.25","252.94","101.18","67.45","2023.5","1.2","2023.5","76.8","0.0","24.38"
"female","20","2","0","135","52.0","1102.75","165.41","66.17","44.11","1323.3","1.2","1323.3","41.6","0.0","24.57"
"male","39","4","0","165","101.0","1851.25","277.69","111.08","74.05","2221.5","1.2","2221.5","80.8","0.0","30.28"
"male","30","3","4","173","82.0","1756.25","417.11","166.84","111.23","3336.87","1.9","3336.88","65.6","-0.01","101.24"
"male","28","3","0","155","88.0","1713.75","257.06","102.82","68.55","2056.5","1.2","2056.5","70.4","0.0","32.42"
"female","22","3","0","142","95.0","1566.5","234.98","93.99","62.66","1879.8","1.2","1879.8","76.0","0.0","17.99"
"male","23","3","0","173","77.0","1741.25","261.19","104.48","69.65","2089.5","1.2","2089.5","61.6","0.0","42.88"
"male","23","2","2","170","98.0","1932.5","374.42","149.77","99.85","2995.38","1.55","2995.38","78.4","0.0","71.37"
"female","21","4","4","155","49.0","1192.75","283.28","113.31","75.54","2266.22","1.9","2266.23","39.2","-0.01","74.11"
"male","28","2","4","175","72.0","1678.75","398.7","159.48","106.32","3189.62","1.9","3189.63","57.6","-0.01","101.88"
"male","22","3","0","170","58.0","1537.5","230.62","92.25","61.5","1845.0","1.2","1845.0","46.4","0.0","45.85"
"female","21","3","0","173","55.0","1365.25","204.79","81.92","54.61","1638.3","1.2","1638.3","44.0","0.0","37.92"
"male","21","3","0","168","60.0","1550.0","232.5","93.0","62.0","1860.0","1.2","1860.0","48.0","0.0","45.0"
"male","23","3","0","168","94.0","1880.0","282.0","112.8","75.2","2256.0","1.2","2256.0","75.2","0.0","37.6"
"male","24","2","1","170","90.0","1847.5","317.54","127.02","84.68","2540.31","1.38","2549.55","72.0","-9.24","55.02"
"male","28","3","2","165","78.0","1676.25","324.77","129.91","86.61","2598.18","1.55","2598.19","62.4","-0.01","67.51"
"female","23","3","2","160","65.0","1374.0","266.21","106.48","70.99","2129.7","1.55","2129.7","52.0","0.0","54.48"
"male","22","4","0","180","134.0","2360.0","354.0","141.6","94.4","2832.0","1.2","2832.0","107.2","0.0","34.4"
"female","22","3","0","152","54.0","1219.0","182.85","73.14","48.76","1462.8","1.2","1462.8","43.2","0.0","29.94"
"female","19","3","0","168","46.0","1254.0","188.1","75.24","50.16","1504.8","1.2","1504.8","36.8","0.0","38.44"
"female","29","3","1","140","57.0","1139.0","195.77","78.31","52.2","1566.12","1.38","1571.82","45.6","-5.7","32.71"
"male","25","3","0","160","77.0","1650.0","247.5","99.0","66.0","1980.0","1.2","1980.0","61.6","0.0","37.4"
"male","22","2","0","163","75.0","1663.75","249.56","99.82","66.55","1996.5","1.2","1996.5","60.0","0.0","39.82"
"male","24","3","2","168","68.0","1615.0","312.91","125.16","83.44","2503.25","1.55","2503.25","54.4","0.0","70.76"
"male","23","2","1","170","67.0","1622.5","278.87","111.55","74.36","2230.94","1.38","2239.05","53.6","-8.11","57.95"
"male","39","4","0","157","88.0","1671.25","250.69","100.28","66.85","2005.5","1.2","2005.5","70.4","0.0","29.88"
"female","25","3","0","168","47.0","1234.0","185.1","74.04","49.36","1480.8","1.2","1480.8","37.6","0.0","36.44"
"female","43","4","0","142","79.0","1301.5","195.22","78.09","52.06","1561.8","1.2","1561.8","63.2","0.0","14.89"
"female","23","3","0","178","60.0","1436.5","215.48","86.19","57.46","1723.8","1.2","1723.8","48.0","0.0","38.19"
"female","20","4","0","137","56.0","1155.25","173.29","69.32","46.21","1386.3","1.2","1386.3","44.8","0.0","24.52"
"female","29","3","0","173","66.0","1435.25","215.29","86.12","57.41","1722.3","1.2","1722.3","52.8","0.0","33.32"
"male","20","3","0","163","45.0","1373.75","206.06","82.42","54.95","1648.5","1.2","1648.5","36.0","0.0","46.42"
"female","23","3","2","170","74.0","1526.5","295.76","118.3","78.87","2366.07","1.55","2366.08","59.2","-0.01","59.1"
"male","23","4","0","160","90.0","1790.0","268.5","107.4","71.6","2148.0","1.2","2148.0","72.0","0.0","35.4"
"female","23","3","0","160","90.0","1624.0","243.6","97.44","64.96","1948.8","1.2","1948.8","72.0","0.0","25.44"
"male","23","3","0","170","80.0","1752.5","262.88","105.15","70.1","2103.0","1.2","2103.0","64.0","0.0","41.15"
"female","16","3","0","155","55.0","1277.75","191.66","76.67","51.11","1533.3","1.2","1533.3","44.0","0.0","32.67"
"male","23","3","1","168","75.0","1690.0","290.47","116.19","77.46","2323.75","1.38","2332.2","60.0","-8.45","56.19"
"male","23","2","0","165","59.0","1511.25","226.69","90.68","60.45","1813.5","1.2","1813.5","47.2","0.0","43.48"
"female","23","3","0","152","68.0","1354.0","203.1","81.24","54.16","1624.8","1.2","1624.8","54.4","0.0","26.84"
"female","30","4","1","150","68.0","1306.5","224.56","89.82","59.88","1796.44","1.38","1802.97","54.4","-6.53","35.42"
"female","22","3","0","150","55.0","1216.5","182.48","72.99","48.66","1459.8","1.2","1459.8","44.0","0.0","28.99"
"female","37","4","1","147","59.0","1162.75","199.85","79.94","53.29","1598.78","1.38","1604.59","47.2","-5.81","32.74"
"male","24","3","1","173","102.0","1986.25","341.39","136.56","91.04","2731.09","1.38","2741.02","81.6","-9.93","54.96"
"male","28","4","0","175","122.0","2178.75","326.81","130.72","87.15","2614.5","1.2","2614.5","97.6","0.0","33.12"
"male","22","3","0","157","108.0","1956.25","293.44","117.38","78.25","2347.5","1.2","2347.5","86.4","0.0","30.98"
"female","25","2","1","155","65.0","1332.75","229.07","91.63","61.08","1832.53","1.38","1839.2","52.0","-6.67","39.63"
"male","31","3","0","168","50.0","1400.0","210.0","84.0","56.0","1680.0","1.2","1680.0","40.0","0.0","44.0"
"male","22","2","1","173","100.0","1976.25","339.67","135.87","90.58","2717.34","1.38","2727.23","80.0","-9.89","55.87"
"female","23","3","0","160","60.0","1324.0","198.6","79.44","52.96","1588.8","1.2","1588.8","48.0","0.0","31.44"
"male","22","3","1","178","73.0","1737.5","298.63","119.45","79.64","2389.06","1.38","2397.75","58.4","-8.69","61.05"
"male","39","4","0","165","106.0","1901.25","285.19","114.08","76.05","2281.5","1.2","2281.5","84.8","0.0","29.28"
"male","20","2","0","165","71.0","1646.25","246.94","98.78","65.85","1975.5","1.2","1975.5","56.8","0.0","41.98"
"male","39","3","0","155","87.0","1648.75","247.31","98.92","65.95","1978.5","1.2","1978.5","69.6","0.0","29.32"
"male","39","3","0","168","99.0","1850.0","277.5","111.0","74.0","2220.0","1.2","2220.0","79.2","0.0","31.8"
"male","19","3","3","180","58.0","1615.0","348.23","139.29","92.86","2785.87","1.73","2793.95","46.4","-8.08","92.89"
"male","28","3","1","178","80.0","1777.5","305.51","122.2","81.47","2444.06","1.38","2452.95","64.0","-8.89","58.2"
"male","25","3","0","168","70.0","1630.0","244.5","97.8","65.2","1956.0","1.2","1956.0","56.0","0.0","41.8"
"male","28","2","1","170","96.0","1887.5","324.41","129.77","86.51","2595.31","1.38","2604.75","76.8","-9.44","52.97"
"female","56","2","0","152","71.0","1219.0","182.85","73.14","48.76","1462.8","1.2","1462.8","56.8","0.0","16.34"
"female","21","2","0","155","48.0","1182.75","177.41","70.96","47.31","1419.3","1.2","1419.3","38.4","0.0","32.56"
"male","22","3","0","183","79.0","1828.75","274.31","109.72","73.15","2194.5","1.2","2194.5","63.2","0.0","46.52"
"female","22","3","0","152","56.0","1239.0","185.85","74.34","49.56","1486.8","1.2","1486.8","44.8","0.0","29.54"
"male","23","4","1","163","68.0","1588.75","273.07","109.23","72.82","2184.53","1.38","2192.48","54.4","-7.95","54.83"
"male","25","2","1","163","68.0","1578.75","271.35","108.54","72.36","2170.78","1.38","2178.67","54.4","-7.89","54.14"
"male","24","2","0","165","48.0","1396.25","209.44","83.78","55.85","1675.5","1.2","1675.5","38.4","0.0","45.38"
"male","22","2","0","163","79.0","1703.75","255.56","102.22","68.15","2044.5","1.2","2044.5","63.2","0.0","39.02"
"male","33","4","0","170","102.0","1922.5","288.38","115.35","76.9","2307.0","1.2","2307.0","81.6","0.0","33.75"
"female","22","4","0","168","101.0","1789.0","268.35","107.34","71.56","2146.8","1.2","2146.8","80.8","0.0","26.54"
"female","22","3","1","157","45.0","1160.25","199.42","79.77","53.18","1595.34","1.38","1601.15","36.0","-5.81","43.77"
"female","50","4","0","140","73.0","1194.0","179.1","71.64","47.76","1432.8","1.2","1432.8","58.4","0.0","13.24"
"female","20","3","0","168","48.0","1269.0","190.35","76.14","50.76","1522.8","1.2","1522.8","38.4","0.0","37.74"
"male","49","3","0","157","88.0","1621.25","243.19","97.28","64.85","1945.5","1.2","1945.5","70.4","0.0","26.88"
"female","60","2","0","155","79.0","1297.75","194.66","77.86","51.91","1557.3","1.2","1557.3","63.2","0.0","14.66"
"male","52","3","0","178","92.0","1777.5","266.62","106.65","71.1","2133.0","1.2","2133.0","73.6","0.0","33.05"
"female","21","2","2","157","74.0","1455.25","281.96","112.78","75.19","2255.64","1.55","2255.64","59.2","0.0","53.58"
"male","24","3","0","165","49.0","1406.25","210.94","84.38","56.25","1687.5","1.2","1687.5","39.2","0.0","45.18"
"female","32","3","0","140","80.0","1354.0","203.1","81.24","54.16","1624.8","1.2","1624.8","64.0","0.0","17.24"
"male","23","3","0","175","82.0","1803.75","270.56","108.22","72.15","2164.5","1.2","2164.5","65.6","0.0","42.62"
"female","32","3","0","157","76.0","1420.25","213.04","85.22","56.81","1704.3","1.2","1704.3","60.8","0.0","24.42"
"female","23","4","0","157","57.0","1275.25","191.29","76.52","51.01","1530.3","1.2","1530.3","45.6","0.0","30.92"
"female","25","3","0","160","65.0","1364.0","204.6","81.84","54.56","1636.8","1.2","1636.8","52.0","0.0","29.84"
"female","37","3","0","160","46.0","1114.0","167.1","66.84","44.56","1336.8","1.2","1336.8","36.8","0.0","30.04"
"male","29","2","1","168","91.0","1820.0","312.81","125.12","83.42","2502.5","1.38","2511.6","72.8","-9.1","52.32"
"female","21","3","0","163","45.0","1202.75","180.41","72.17","48.11","1443.3","1.2","1443.3","36.0","0.0","36.17"
"male","28","3","0","173","125.0","2196.25","329.44","131.78","87.85","2635.5","1.2","2635.5","100.0","0.0","31.78"
"male","52","3","0","168","50.0","1295.0","194.25","77.7","51.8","1554.0","1.2","1554.0","40.0","0.0","37.7"
"female","29","3","0","152","100.0","1644.0","246.6","98.64","65.76","1972.8","1.2","1972.8","80.0","0.0","18.64"
"female","21","2","0","160","55.0","1284.0","192.6","77.04","51.36","1540.8","1.2","1540.8","44.0","0.0","33.04"
"female","23","3","0","163","48.0","1222.75","183.41","73.36","48.91","1467.3","1.2","1467.3","38.4","0.0","34.96"
"female","26","3","0","155","89.0","1567.75","235.16","94.06","62.71","1881.3","1.2","1881.3","71.2","0.0","22.86"
"female","22","2","0","170","48.0","1271.5","190.72","76.29","50.86","1525.8","1.2","1525.8","38.4","0.0","37.89"
"female","37","3","0","155","100.0","1622.75","243.41","97.36","64.91","1947.3","1.2","1947.3","80.0","0.0","17.36"
"male","21","2","1","170","76.0","1722.5","296.06","118.42","78.95","2368.44","1.38","2377.05","60.8","-8.61","57.62"
"male","22","3","4","160","50.0","1395.0","331.31","132.52","88.35","2650.5","1.9","2650.5","40.0","0.0","92.52"
"male","25","3","0","160","85.0","1730.0","259.5","103.8","69.2","2076.0","1.2","2076.0","68.0","0.0","35.8"
"female","27","3","0","152","94.0","1594.0","239.1","95.64","63.76","1912.8","1.2","1912.8","75.2","0.0","20.44"
"female","48","3","0","145","99.0","1495.25","224.29","89.72","59.81","1794.3","1.2","1794.3","79.2","0.0","10.52"
"male","24","3","2","180","65.0","1660.0","321.62","128.65","85.77","2573.0","1.55","2573.0","52.0","0.0","76.65"
"male","23","3","0","165","73.0","1651.25","247.69","99.08","66.05","1981.5","1.2","1981.5","58.4","0.0","40.68"
"male","23","3","0","163","107.0","1978.75","296.81","118.72","79.15","2374.5","1.2","2374.5","85.6","0.0","33.12"
"female","31","3","0","142","81.0","1381.5","207.22","82.89","55.26","1657.8","1.2","1657.8","64.8","0.0","18.09"
"male","25","2","0","165","50.0","1411.25","211.69","84.68","56.45","1693.5","1.2","1693.5","40.0","0.0","44.68"
"male","26","2","0","168","135.0","2275.0","341.25","136.5","91.0","2730.0","1.2","2730.0","108.0","0.0","28.5"
"male","23","3","0","173","56.0","1531.25","229.69","91.88","61.25","1837.5","1.2","1837.5","44.8","0.0","47.08"
"male","21","3","1","170","64.0","1602.5","275.43","110.17","73.45","2203.44","1.38","2211.45","51.2","-8.01","58.97"
"female","22","3","0","163","51.0","1257.75","188.66","75.46","50.31","1509.3","1.2","1509.3","40.8","0.0","34.66"
"female","24","2","0","137","55.0","1125.25","168.79","67.52","45.01","1350.3","1.2","1350.3","44.0","0.0","23.52"
"male","24","4","0","180","85.0","1860.0","279.0","111.6","74.4","2232.0","1.2","2232.0","68.0","0.0","43.6"
